date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:23:26	26860/26860	---M--	200	added ('OK')	image/jpeg	etag:%2268ec-63b3d294-28d9c0e78e1f521d;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/offer/offer-2.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/offer/offer-2.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:26	27567/27567	---M--	200	added ('OK')	image/jpeg	etag:%226baf-63b3d294-93b86becef77c1f8;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/offer/offer-3.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/offer/offer-3.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:27	60680/60680	---M--	200	added ('OK')	image/png	etag:%22ed08-63b3d294-b69e718e2ea28961;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-1.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-1.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:27	35486/35486	---M--	200	added ('OK')	image/png	etag:%228a9e-63b3d294-e0ab21bec2b593de;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-2.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-2.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:28	36523/36523	---M--	200	added ('OK')	image/png	etag:%228eab-63b3d294-f5883286919c5532;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-3.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-3.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:28	39530/39530	---M--	200	added ('OK')	image/png	etag:%229a6a-63b3d294-4ff2b32d83c58093;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-4.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-4.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:29	28652/28652	---M--	200	added ('OK')	image/png	etag:%226fec-63b3d294-1ba4fcb38967178d;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-5.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/users/logo-5.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:29	2238/2238	---M--	200	added ('OK')	image/png	etag:%228be-63b3d293-6d803ecc6c460f13;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/icon-1.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/icon-1.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:29	2348/2348	---M--	200	added ('OK')	image/png	etag:%2292c-63b3d293-88aa8a2772b2015a;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/icon-2.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/icon-2.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:29	4092/4092	---M--	200	added ('OK')	image/png	etag:%22ffc-63b3d293-e5c85a2c17368067;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/appointment-bg.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/appointment-bg.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:30	175849/175849	---M--	200	added ('OK')	image/jpeg	etag:%222aee9-63b3d293-4438ef12f8a7d8fa;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/appointment-img.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/appointment/appointment-img.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:30	84878/84878	---M--	200	added ('OK')	image/png	etag:%2214b8e-63b3d293-bf795b7a093bbe2e;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-1.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-1.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:30	328543/328543	---M--	200	added ('OK')	image/jpeg	etag:%225035f-63b3d293-b433949cd47077ef;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/bg/video-bg.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/bg/video-bg.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:31	122702/122702	---M--	200	added ('OK')	image/png	etag:%221df4e-63b3d293-e9114b1b4f93d74e;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-2.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-2.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:31	91859/91859	---M--	200	added ('OK')	image/png	etag:%22166d3-63b3d293-d6f33dd76d535ae7;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-3.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-3.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:31	68742/68742	---M--	200	added ('OK')	image/png	etag:%2210c86-63b3d293-24a6ac682c1b4c9a;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-4.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-4.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:32	131668/131668	---M--	200	added ('OK')	image/png	etag:%2220254-63b3d293-caa1a441d610b127;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-5.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-5.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:32	145386/145386	---M--	200	added ('OK')	image/png	etag:%22237ea-63b3d293-5433844396db5edb;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-6.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-6.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:32	122715/122715	---M--	200	added ('OK')	image/png	etag:%221df5b-63b3d293-7ef02749fa4e3c61;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-7.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-7.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:32	148653/148653	---M--	200	added ('OK')	image/png	etag:%22244ad-63b3d293-40a85aec415de6bb;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-8.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/food-menu/food-menu-8.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:33	159773/159773	---M--	200	added ('OK')	image/jpeg	etag:%222701d-63b3d293-3818b51a0b53ed3f;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/1.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/1.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:33	99071/99071	---M--	200	added ('OK')	image/jpeg	etag:%22182ff-63b3d293-1ca7d886e0060812;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/2.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/2.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:33	49701/49701	---M--	200	added ('OK')	image/jpeg	etag:%22c225-63b3d293-a5246f944220d526;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/3.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/3.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:33	62279/62279	---M--	200	added ('OK')	image/jpeg	etag:%22f347-63b3d293-bf7d32842e0538d7;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/8.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/8.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:34	70208/70208	---M--	200	added ('OK')	image/jpeg	etag:%2211240-63b3d293-f548bd93b1bbe231;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/4.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/4.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:34	81173/81173	---M--	200	added ('OK')	image/jpeg	etag:%2213d15-63b3d293-e789da805c4acf60;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/5.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/5.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:34	60322/60322	---M--	200	added ('OK')	image/jpeg	etag:%22eba2-63b3d293-e191b1df663bb772;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/6.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/gallery/6.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:34	7247/7247	---M--	200	added ('OK')	image/png	etag:%221c4f-63b3d294-fd0af1597c6971f5;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/quote.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/quote.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:35	1148/1148	---M--	200	added ('OK')	image/png	etag:%2247c-63b3d294-1074648e72a4be1a;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/test-line-bg.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/test-line-bg.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:35	10636/10636	---M--	200	added ('OK')	image/png	etag:%22298c-63b3d294-f49036f4607fcc05;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/user-1.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/user-1.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:35	10067/10067	---M--	200	added ('OK')	image/png	etag:%222753-63b3d294-8d2ce1148a52a600;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/user-2.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/user-2.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:36	10170/10170	---M--	200	added ('OK')	image/png	etag:%2227ba-63b3d294-5733a6dc5b4329bf;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/user-3.png	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/testimonial/user-3.png	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:36	64990/64990	---M--	200	added ('OK')	image/jpeg	etag:%22fdde-63b3d293-9c4ef36f566a1c00;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/blog/1.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/blog/1.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:36	30455/30455	---M--	200	added ('OK')	image/jpeg	etag:%2276f7-63b3d293-cce7d90a8fee490e;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/blog/9.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/blog/9.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:36	39729/39729	---M--	200	added ('OK')	image/jpeg	etag:%229b31-63b3d293-cd0e757dc993ae2a;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/img/blog/4.jpg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/img/blog/4.jpg	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:36	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a1e484-4d7%22	https://codeskdhaka.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:37	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-63b3d294-8b303e860572fa0b;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/vendor/jquery-3.6.0.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/vendor/jquery-3.6.0.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:37	8833/8833	---M-Z	200	added ('OK')	application/x-javascript	etag:%222281-63b3d294-54e9ba97e1bb7c96;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/vendor/waypoints.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/vendor/waypoints.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:37	80821/80821	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213bb5-63b3d294-da2fc156bd17139;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/bootstrap.bundle.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:37	6025/6025	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222d1a-63b3d294-dd9d447d520a09b7;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/meanmenu.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/meanmenu.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:38	140952/140952	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2222796-63b3d294-278fbaab22871e7;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/swiper-bundle.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/swiper-bundle.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:38	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-63b3d294-910454ce05a0d3f9;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/magnific-popup.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/magnific-popup.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:38	16511/16511	---M-Z	200	added ('OK')	application/x-javascript	etag:%22407f-63b3d294-a0677206e7789287;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/parallax.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/parallax.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:38	1003/1003	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223eb-63b3d294-4ea20e6927d028e2;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/backToTop.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/backToTop.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:39	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-63b3d294-9a8a0b4e8b09c38a;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/nice-select.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/nice-select.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:39	1067/1067	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242b-63b3d294-5080c277ad0e6b3;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/counterup.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/counterup.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:39	666/666	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224e2-63b3d294-39aaf5537b599675;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/ajax-form.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/ajax-form.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:39	53180/53180	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cfbc-63b3d294-cbc025b79771d6a0;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/slick.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/slick.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:39	8182/8182	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ff6-63b3d294-61cff024f36fbff8;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/wow.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/wow.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:40	35503/35503	---M-Z	200	added ('OK')	application/x-javascript	etag:%228aaf-63b3d294-415d001cef783de;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/isotope.pkgd.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:40	5163/5163	---M-Z	200	added ('OK')	application/x-javascript	etag:%22142b-63b3d294-3da885695be1dadf;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/vanilla-calendar-min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/vanilla-calendar-min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:40	5594/5594	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215da-63b3d294-a0dff3242d40e951;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/imagesloaded.pkgd.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:40	1774/1774	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ee-63b3d294-8459b5c49d11a604;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/slick-animation.min.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/slick-animation.min.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:41	20996/20996	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2276ca-63b3d294-4e3447eb818cc076;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/js/main.js	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/js/main.js	(from https://codeskdhaka.com/html/glorio-preview/glorio/index.html)
22:23:42	134622/134622	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220dde-63b3d293-483548b70778b85c;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.eot	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:43	134622/134622	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220dde-63b3d293-483548b70778b85c;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400d41d.eot	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:43	77376/77376	---M--	200	added ('OK')	font/woff2	etag:%2212e40-63b3d293-e3e0c516a75b8adf;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.woff2	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:44	90672/90672	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2216230-63b3d293-45ca291c3838b76c;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.woff	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:45	134316/134316	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220cac-63b3d293-5c845af636329bd7;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.ttf	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:46	730259/730259	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b2493-63b3d293-4727f01935b03cf3;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-brands-400.svg	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:47	566254/566254	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228a3ee-63b3d293-ee69d9dbbf25b074;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.eot	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:48	566254/566254	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228a3ee-63b3d293-ee69d9dbbf25b074;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.eot?	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900d41d.eot	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:49	186964/186964	---M--	200	added ('OK')	font/woff2	etag:%222da54-63b3d293-84eaf1e87f8969f7;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.woff2	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:50	264932/264932	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2240ae4-63b3d293-ca2302c203bf83da;;;%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.woff	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:51	565956/565956	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228a2c4-63b3d293-caf6bebc8b8f4270;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.ttf	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
22:23:52	2653263/2653263	---MCZ	200	added ('OK')	image/svg+xml	etag:%22287c4f-63b3d293-73e9ce38e89b75dd;gz%22	https://codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/RWPD%20PROJECT%201/codeskdhaka.com/html/glorio-preview/glorio/assets/fonts/fa-duotone-900.svg	(from https://codeskdhaka.com/html/glorio-preview/glorio/assets/css/fontAwesome5Pro.css)
